"U_ID","Transcription","Backchannel","Pair","Interlocutor","Task"
"17_123_Task","ja","1","17_123","A","Task"
"17_123_Task","ja. Hende der øhm Jenny, hende der har været helt knust og ikke har kunne fungere fordi hendes kæreste har slået op en gang i december, hun var der i dag til det der fastelavnsbolle-halløjsa","0","17_123","B","Task"
"17_123_Task","altså jeg er oss virkelig glad for xxx øhm det var Lises hold, hende der med de trælse","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","ja","0","17_123","A","Task"
"17_123_Task","(forgiftninger)","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","A","Task"
"17_123_Task","hvis drejningerne- man laver mange af dem, så passer- altså sådan","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","så var spørgsmålene bare sådan mega mærkelige, altså sådan det var sådan noget hvor jeg var bare sådan det står ikke i kapitlet. xxx. øhm og så havde vi- vi havde to xxx timer, og den første var med ham der den trælse læge, nummer to var med ham (epileptiker)-fyren","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","er det ikke mærkeligt at hun har været tutor, hvis hun ikke er sådan","0","17_123","A","Task"
"17_123_Task","dødforvirret og rundtosset","0","17_123","B","Task"
"17_123_Task","har man mulighed for at melde sig fra så","0","17_123","B","Task"
"17_123_Task","hm","1","17_123","B","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","nej, nej, han var også sådan lidt gammel","0","17_123","A","Task"
"17_123_Task","mm","1","17_123","B","Task"
"17_123_Task","mm","1","17_123","B","Task"
"17_123_Task","mm","1","17_123","B","Task"
"17_123_Task","øhm jeg er stukket af med sådan en fyr, men han havde simpelthen det grimmeste hår. Du ved han havde høje tindinger, og så kom der sådan en- så havde han sådan et lille springvand","0","17_123","B","Task"
"17_123_Task","altså sådan, øhm og så fik jeg en besked klokken elleve at træneren var erstattet","0","17_123","A","Task"
"17_123_Task","mm","1","17_123","B","Task"
"17_123_Task","jeg er ikke særlig vild med hende generelt, altså sådan","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","fuck ham","0","17_123","A","Task"
"17_123_Task","og den fungerer bare bedst, altså sådan, for det bliver meget sådan en-to-tre-fire-fem-mambo, eller sådan","0","17_123","A","Task"
"17_123_Task","så ender man med-","0","17_123","A","Task"
"17_123_Task","hm","1","17_123","B","Task"
"17_123_Task","ja","0","17_123","B","Task"
"17_123_Task","eheh","1","17_123","A","Task"
"17_123_Task","næh","1","17_123","A","Task"
"17_123_Task","hm","0","17_123","B","Task"
"17_123_Task","åh jeg synes bare","0","17_123","B","Task"
"17_123_Task","har xxx ikk dit telefonnummer","0","17_123","A","Task"
"17_123_Task","jo, nej, hun har nogle venner, der også har været tutorer, jeg ved det ikke helt","0","17_123","B","Task"
"17_123_Task","når","1","17_123","B","Task"
"17_123_Task","eheh","1","17_123","A","Task"
"17_123_Task","Hanne","0","17_123","A","Task"
"17_123_Task","og så skulle man sådan gå rundt om den, og lave et mambo og et chassé og så gå den samme vej tilbage","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","A","Task"
"17_123_Task","nej øhm jeg fortalte slet ikke færdig om den der åndssvage læge","0","17_123","A","Task"
"17_123_Task","kun i fire","0","17_123","B","Task"
"17_123_Task","eheh","1","17_123","A","Task"
"17_123_Task","han var- ja, øhm og det (var det) han lagde ud med, sådan han sagde han havde været læge i fire år","0","17_123","A","Task"
"17_123_Task","nej","1","17_123","A","Task"
"17_123_Task","pisse godt, altså sådan, fedt","0","17_123","B","Task"
"17_123_Task","ja","1","17_123","A","Task"
"17_123_Task","xxx","0","17_123","B","Task"
"17_123_Task","nå","1","17_123","B","Task"
"17_123_Task","ja, er det sådan","1","17_123","A","Task"
"17_123_Task","ja, altså sådan det var rigtig fint, men jeg så hende jo da jeg cyklede afsted op ad- hvad var det så for noget med sådan noget, jeg har skrevet til dig på messenger, jeg har ringet til dig på messenger. Og så har hun så ringet centret og øh fået dem til at afmelde hende holdet, sådan at hun ikke fik en bøde, men det var bare sådan da jeg var færdig med timen og jeg bare ikke havde hørt fra hende og det bare sådan, kunne man prøve på en anden måde. Jeg ved godt at det ikke xxx","0","17_123","B","Task"
"17_123_Task","og Kira kendte ham","0","17_123","A","Task"
"17_123_Task","ja øhm","0","17_123","A","Task"
"17_123_Task","det svinger meget altså sådan, hun er til næsten alt og hun er altid en af dem der tager sidst hjem, men hun er bare aldrig den man kan huske, hvad havde lavet. Altså sådan","0","17_123","B","Task"
"17_123_Task","han var lækker","0","17_123","A","Task"
"17_123_Task","det er træls","1","17_123","A","Task"
"17_123_Task","jo","0","17_123","B","Task"
"17_123_Task","xxx","0","17_123","A","Task"
"17_123_Task","alle dem her, altså sådan så der var bagerste række og så var der spejlene agtig","0","17_123","A","Task"
"17_123_Task","og sådan noget ned og så lave de der mountain climbers på gulvet, sådan det der med at jeg skal sparke og løbe på gulvet og sådan noget, jeg er dårlig til det","0","17_123","B","Task"
"17_123_Task","(han blev) læge","1","17_123","B","Task"
"17_123_Task","var han lækker","0","17_123","B","Task"
"17_123_Task","ja","1","17_123","A","Task"
"17_123_Task","jeg har haft epilepsi-time i dag","0","17_123","A","Task"
"17_123_Task","ja","0","17_123","A","Task"
"17_123_Task","og så ud fra det så havde han sådan et kraftigt hår, sådan så det lavede sådan en puff ud her, sådan så han havde sådan en xxx","0","17_123","B","Task"
"17_123_Task","nå","1","17_123","B","Task"
"17_123_Task","det ka være rigtig dårligt for dig at indtage alkohol mens du er på medicin","0","17_123","A","Task"
"17_123_Task","jeg forstår- jeg synes hun er rigtig sød og rigtig flink og jeg kan godt lide mange af hendes hold og hun har en god energi, og jeg synes hun er god til at-","0","17_123","B","Task"
"17_123_Task","og","0","17_123","B","Task"
"17_123_Task","taget i betragtning af at drejninger ikke er intro","0","17_123","A","Task"
"17_123_Task","mm","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","A","Task"
"17_123_Task","man xxx mambo","0","17_123","B","Task"
"17_123_Task","jeg tror pump- at det er sådan lidt","0","17_123","B","Task"
"17_123_Task","og det bare sådan, i dag da jeg sådan stod til bodypump så var jeg sådan, ja så er vi jo så her igen","0","17_123","B","Task"
"17_123_Task","mm","1","17_123","B","Task"
"17_123_Task","og hun har fået styr på øh hastigheden på musikken","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","det mærkeligt","0","17_123","A","Task"
"17_123_Task","men er de ikke det, altså sådan at xxx","0","17_123","B","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","je- jeg troede bare i virkeligheden at bodyfit der var et koncept, og at de allesammen kørte det samme koncept, xxx","0","17_123","A","Task"
"17_123_Task","ja, så jeg var lidt skeptisk da jeg tog derned, men jeg synes faktisk","0","17_123","A","Task"
"17_123_Task","du fejler det samme som sidst du fik (epilepsi)","0","17_123","A","Task"
"17_123_Task","jeg synes (ikke hun) appellerer til mig","0","17_123","A","Task"
"17_123_Task","men ikke desto mindre så var hun der i dag og hun var sådan helt almindelig, hvilket var meget nice, altså sådan, der var på et tidspunkt hvor at så snakkede vi om en eller anden, som hun havde kysset med på et tidspunkt, ikke her efter, øh men før, men han blev omtalt i en eller anden anden sammenhæng, og så var der nogle der var sådan, ej ved du hvem det er, ej kan vi finde ham eller sådan, Line blev bare ved med at være sådan, ej kan du ikke finde ham, ej kan vi ikke finde ham, men hun har ikke facebook lige i øjeblikket, hun har lukket det ned for hun kan ikke overskue facebook. Så det var bare sådan lidt akavet på en eller anden måde. Ja, men det var jo hvad det var","0","17_123","B","Task"
"17_123_Task","og højden på musikken, altså sådan, lydniveauet","0","17_123","A","Task"
"17_123_Task","ej eheh","1","17_123","A","Task"
"17_123_Task","også fordi så skrev jeg sådan, øhm, eh, om vi var gået forbi hinanden eller om hun havde sovet- om hun havde sovet over sig eller om hun var okay eller sådan, og i virkeligheden vidste jeg godt at hun ikke havde sovet over sig, fordi jeg havde sådan kigget, altså jeg kiggede mig sådan over skulderen agtigt, da jeg skulle dreje ind, og da nåede jeg lige at se noget der godt kunne ligne skyggen af hende øhm","0","17_123","B","Task"
"17_123_Task","øhm men der var mange af dem der var selvvalgte, og så var der også sådan du ved, der var en enkelt hvor jeg var sådan, de kommer- du kommer ikke til at lave de her, hvis du ikke laver en drejning så kommer det ikke til at fungere, eller sådan","0","17_123","A","Task"
"17_123_Task","Bettina er vildt begejstret for hende","0","17_123","A","Task"
"17_123_Task","ja, men jeg synes, jeg synes faktisk det var sådan okay. Altså hun har drejninger, altså sådan","0","17_123","A","Task"
"17_123_Task","er hun blevet bedre","0","17_123","B","Task"
"17_123_Task","hva","0","17_123","A","Task"
"17_123_Task","(såret)","0","17_123","B","Task"
"17_123_Task","øhm men, men ja. Det var jo- det var jo fint nok","0","17_123","B","Task"
"17_123_Task","det vidste jeg egentlig godt at det ikke var, men jeg synes bare at hun vælger mange af sådan nogle","0","17_123","B","Task"
"17_123_Task","eheh","1","17_123","A","Task"
"17_123_Task","det var jo klokken elleve, så det kunne jeg godt nå, men det havde bare sådan lidt, du ved, man har sat sådan, altså sådan så har jeg besluttet mig for at jeg skulle ned at træne, guess who","0","17_123","A","Task"
"17_123_Task","Øhm, det var også sådan noget med at lave, ja der var en masse der lavede dem uden drejninger, jeg kunne bare ikke få det til det, det var sådan, øh lave et samba- nej hvad hedder det- mambo","0","17_123","A","Task"
"17_123_Task","m-mm xxx","1","17_123","B","Task"
"17_123_Task","ham der underviste i dag, han var fucking lækker, også sådan, det ved jeg ikke, fire år ældre måske","0","17_123","A","Task"
"17_123_Task","hva fejler jeg","0","17_123","B","Task"
"17_123_Task","så jeg endte på bagerste række, fordi spejlene var alligevel ikke lige sådan, det er aldrig øh sådan et sted jeg tænker jeg skal stå helt op i spejlet","0","17_123","A","Task"
"17_123_Task","når, når du troede bare det xxx. Jeg tror det-","0","17_123","B","Task"
"17_123_Task","ja, men så skal man alt xxx","0","17_123","A","Task"
"17_123_Task","øhm kan du ikke komme med en løsning","0","17_123","B","Task"
"17_123_Task","ja","1","17_123","A","Task"
"17_123_Task","det bare fordi du har sådan ikke (brudt) dig om drejninger","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","øh det der sker for det fag er øjensynligt at vi har en type- altså sådan en forelæser i et eller andet, og så har vi nogle andre der laver opgaverne til opgaveregningstimerne. Det vil sige de- sv- jeg ved ikke lige, kommunikationen er ikke en del af deres øh koncept","0","17_123","A","Task"
"17_123_Task","ja","0","17_123","A","Task"
"17_123_Task","xxx","0","17_123","A","Task"
"17_123_Task","ja, men det bliver også bare lige sådan en tand for, altså sådan det er også- jeg tror også det er det der med når at hun, altså sådan alle er mega fan af hende, så bliver jeg sådan automatisk skeptisk eheh","0","17_123","B","Task"
"17_123_Task","ja","1","17_123","B","Task"
"17_123_Task","at hun er blevet bedre. Hun har fået styr på det der med at mumle","0","17_123","A","Task"
"17_123_Task","(hvordan med dig)","0","17_123","A","Task"
"17_123_Task","ja","1","17_123","A","Task"
"17_123_Task","sådan","0","17_123","B","Task"
"17_123_Task","hm","1","17_123","B","Task"
"17_123_Task","pisse fedt, B, du havde nærmest frit valg på alle hylder og du valgte her","0","17_123","B","Task"
"17_123_Task","Hanne","0","17_123","B","Task"
"17_123_Task","mambo","0","17_123","B","Task"
"17_123_Task","og homo og kun gode kvaliteter","0","17_123","A","Task"
"17_123_Task","ja men jeg tror den var god nok den der med hendes cykel, at den var punkteret, men","0","17_123","B","Task"
"17_123_Task","det ved jeg ikke","0","17_123","A","Task"
"17_123_Task","efter vi har- efter vi har været nede på Søndergade så har jeg sådan glemt hvordan man går på hold oppe på øh Birkevej, så kommer jeg altid stil- til at stille mig lige der foran døren, hvilket altid sådan, så kommer jeg til sådan en, så lukker dørene og så går holdet i gang og så står jeg og glor ind i den der åndssvage bjælke, fordi jeg altid placerer mig sådan der, hvor jeg ikke- er- der er ikke noget spejle, overhovedet","0","17_123","B","Task"
"17_123_Task","det troede jeg, det må så være pump","0","17_123","A","Task"
"17_123_Task","xxx noget","0","17_123","B","Task"
"17_123_Task","nej, men det er det jeg har lært i dag, at man skal være meget påpasselig, at de fleste forgiftninger sker når man også indtager alkohol, fordi det medicin man får det virker ligesom alkohol, og så får man sådan en forstærket effekt uden egentlig at kunne styre det","0","17_123","A","Task"
"17_123_Task","så det var en læge og han var bare fucking træls","0","17_123","A","Task"
"17_123_Task","jeg bryder mig ikke om drejninger, men jeg er jo-","0","17_123","B","Task"
"17_123_Task","både på hende og på musikket, altså hun virker mere selvsikker, sådan, så jeg kan godt høre, altså sådan, problemet sidst var jo, jeg kan fucking ikke høre hvad du siger agtig sådan, ja, og det kunne jeg godt denne her gang, det var faktisk ikke noget problem. Jeg kom- jeg var der fem minutter i fire, øh, og der var det ligesom det altid er til de der hold, altså sådan, alle pladserne i midten var taget, altså sådan du ved","0","17_123","A","Task"
"17_123_Task","det var rædselsfuldt, men jeg tror jeg er kommet frem til at jeg gider ikke Pias timer hvis jeg kan undgå det i bodyfit, for jeg synes ikke det er særlig fedt. Der er for meget af sådan noget- i dag så skulle vi lave- så skulle vi ned og så skulle vi lave armstrækkere, og så skulle vi noget andet, du ved, så skulle vi ned og så skulle vi lave nogle forskellige typer af mavebøjninger og så skulle vi lave noget sideplanker sådan, hun laver for mange øvelser man kan lave med vægte, uden vægte","0","17_123","B","Task"
"17_123_Task","ja, og det er jo fint","0","17_123","B","Task"
"17_123_Task","jeg kommer ikke til at komme på medicin","0","17_123","B","Task"
"17_123_Task","mmm eheh","1","17_123","A","Task"
"17_123_Task","ja okay","1","17_123","B","Task"
"17_123_Task","m-hm","1","17_123","B","Task"
"17_2_Task","ja du starter der hvor der er et kryds går jeg ud fra og hvor der står start","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og i umiddelbar nærheden af startpunktet syd for startpunktet er der en afbrændt skov og den","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","skal du altså vest om så du går mod sydvest umiddelbart fra startpunktet går du umiddelbar nej sludder går du mod sydvest","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","ganske kort og så drejer du til stik syd","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","på den måde skulle du kunne komme uden om den afbrændte skov","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","så går du stik syd indtil du har passeret en udendørsservering","0","17_2","2","Task"
"17_2_Task","den har jeg ikke det var altså en udendørsservering syd for den afbrændte","0","17_2","23","Task"
"17_2_Task","og brændte","0","17_2","2","Task"
"17_2_Task","skov ikke","0","17_2","23","Task"
"17_2_Task","skov ja","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","der","0","17_2","2","Task"
"17_2_Task","der var en en udendørsservering ja","0","17_2","23","Task"
"17_2_Task","og her ændrer du kurs","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","idet du nu går stik øst","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","indtil du er kommet forbi denne udendørsservering som du ikke har","0","17_2","2","Task"
"17_2_Task","den har jeg ja","1","17_2","23","Task"
"17_2_Task","og du går jeg ved ikke om man må bruge antal centimeter her men du går en tre centimeter","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","stik øst og så skifter du retning igen","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","idet du nu går tager ganske en ganske kort tur sådan nordøst ganske kort og så slår du om i stik nord","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og så går du stik nord et ganske kort stykke tid så skrår du lidt til venstre det vil sige en anelse mod vest","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og så stik nord igen","0","17_2","2","Task"
"17_2_Task","en anelse mod vest og stik nord ja","1","17_2","23","Task"
"17_2_Task","og dit og det næste du passerer og det er vi er i umiddelbar nærhed nu det er en byggelegeplads denne","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","byggelegeplads befinder sig på den hvad skal vi sige den befinder sig nærmere den afbrændte skov end den udendørsservering du ikke har","0","17_2","2","Task"
"17_2_Task","javel","1","17_2","23","Task"
"17_2_Task","så","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","hvis du kan forestille dig et par centimeter syd for den afbrændte skov men altså mod øst ikke du skulle gerne være kommet","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","øst for den afbrændte skov","0","17_2","2","Task"
"17_2_Task","der der ligger byggelegepladsen","0","17_2","23","Task"
"17_2_Task","der ligger en byggelegeplads","0","17_2","2","Task"
"17_2_Task","ja den har jeg fundet","1","17_2","23","Task"
"17_2_Task","den har du fundet okay så ændrer du retning lige når du har passeret den byggelegeplads når du er kommet på niveau med den der afbrændte skovs start næsten","1","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","der der ændrer du retning til ja hvad hedder det det hedder hvad hedder det østnordøst altså det er det er en meget østlig retning men ikke helt østlig retning ikke","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og der går du så et lige ud","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","i den retning en otte centimeter otte","0","17_2","2","Task"
"17_2_Task","sådan cirka ja","1","17_2","23","Task"
"17_2_Task","ti centimeter","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","knap nå og når du så har gjort det så skifter du retning igen der er ikke noget kendemærke der har dog været kan jeg se der er nu jo der er sydøst for det punkt der hvor ti centimeter til høre for byggelegepladsen ikke","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","der er sådan sydøst på niveau med den udendørsservering du ikke har der ligger en gårdsplads med høns så","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","så hvis du har sådan en","0","17_2","2","Task"
"17_2_Task","den er den er ret langt væk","0","17_2","23","Task"
"17_2_Task","fra hvor du er ja","1","17_2","2","Task"
"17_2_Task","fra","0","17_2","23","Task"
"17_2_Task","den er den er meget mere sydlig","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","men den er i i ja hvad skal vi sige den","0","17_2","2","Task"
"17_2_Task","jo","1","17_2","23","Task"
"17_2_Task","er på på hvis du nu hvis du står og skal dreje nu ikke mod nord","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","det det skal du nemlig nu så har du stik syd for det punkt der har du den gårdsplads","0","17_2","2","Task"
"17_2_Task","der har jeg den gårdsplads ja fint så så er jeg nogenlunde på rette vej ja jeg kan se den i det fjerne","1","17_2","23","Task"
"17_2_Task","okay så nu er du har du altså skiftet retning eller også gør du det nu sådan","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","at du går stik nord","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og det gør du så en otte centimeter","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","så møder du et granitbrud på din venstre hånd","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","altså mod vest og det slår du en bue uden om idet du nu fortsætter mod nordnordvest","0","17_2","2","Task"
"17_2_Task","nordnordvest ja","1","17_2","23","Task"
"17_2_Task","og rundt om granitbuen har du granitbuen","0","17_2","2","Task"
"17_2_Task","den","0","17_2","23","Task"
"17_2_Task","så er det ikke et problem så går","0","17_2","2","Task"
"17_2_Task","granitbruddet","0","17_2","23","Task"
"17_2_Task","du bare","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","bruddet ja","1","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","der slår du en bue nord om den","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og når du har passeret den så ændrer du altså du slår sådan en bue nord om den ikke","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og så går du sydvestpå det vil sige du går nedad","0","17_2","2","Task"
"17_2_Task","så går jeg lidt nedad igen","1","17_2","23","Task"
"17_2_Task","ja","1","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","sådan altså hvis du trækker en linje over over til nederste venstre hjørne af papiret ikke","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","så er det den","0","17_2","2","Task"
"17_2_Task","der er jeg","0","17_2","23","Task"
"17_2_Task","retning","0","17_2","2","Task"
"17_2_Task","på vej hen ja","1","17_2","23","Task"
"17_2_Task","det er godt så går du en fire centimeter i den retning så møder du en jernbaneoverskæring","0","17_2","2","Task"
"17_2_Task","den har den den den kan jeg ikke se her på","0","17_2","23","Task"
"17_2_Task","nej","1","17_2","2","Task"
"17_2_Task","det her kort","0","17_2","23","Task"
"17_2_Task","den kommer der og du er nord for den og du er i lige i starten af den og denne i jernbaneoverskæring i nord","0","17_2","2","Task"
"17_2_Task","jeg skal lige skrive","0","17_2","23","Task"
"17_2_Task","nå ja det er et langt ord","1","17_2","2","Task"
"17_2_Task","ja ja nu er jeg ved jernbaneoverskæringen","1","17_2","23","Task"
"17_2_Task","ja","1","17_2","2","Task"
"17_2_Task","hvor jeg tror den er","0","17_2","23","Task"
"17_2_Task","ja og jeg kan lige tilføje at den ligger i retningen nord syd der ligger den ovenover altså nord for","1","17_2","2","Task"
"17_2_Task","nord","1","17_2","23","Task"
"17_2_Task","byggelegepladsen","0","17_2","2","Task"
"17_2_Task","for ja","1","17_2","23","Task"
"17_2_Task","de ligger på niveau","0","17_2","2","Task"
"17_2_Task","ja det har jeg sådan nogenlunde det har jeg","1","17_2","23","Task"
"17_2_Task","tæt på","0","17_2","2","Task"
"17_2_Task","tjek på ja","1","17_2","23","Task"
"17_2_Task","godt så følger du denne jernbaneoverskæring du ikke har og det gør du i mod vest du går mod vest","1","17_2","2","Task"
"17_2_Task","så","0","17_2","23","Task"
"17_2_Task","du ændrer retning","0","17_2","2","Task"
"17_2_Task","går jeg","0","17_2","23","Task"
"17_2_Task","nu mod","0","17_2","2","Task"
"17_2_Task","går jeg mod","1","17_2","23","Task"
"17_2_Task","vest","0","17_2","2","Task"
"17_2_Task","vest","1","17_2","23","Task"
"17_2_Task","altså","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","parallelt med den byggelegeplads du havde ikke men altså bare meget nordligere","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og det er en to centimeter så skifter du retning igen i sådan en blød bue","0","17_2","2","Task"
"17_2_Task","ja hvor henne","1","17_2","23","Task"
"17_2_Task","ja og det","1","17_2","2","Task"
"17_2_Task","eller","0","17_2","23","Task"
"17_2_Task","skal","0","17_2","2","Task"
"17_2_Task","hvad","0","17_2","23","Task"
"17_2_Task","du skal nordpå men du","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","starter sådan med nordvest det er en lidt blød bue og der","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","møder du når du nu har gået mod nordvest en centimeters penge så så går du stik nord nu og lige der der møder du et vandfald altså efter du har lavet den","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","der lille bue og skal","0","17_2","2","Task"
"17_2_Task","jep","1","17_2","23","Task"
"17_2_Task","stik nord så","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","er der et vandfald eller i hvert fald står teksten vandfald der og så kommer vandfaldet","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og nu er har har du retning nordpå","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og så går du langs dette vandfald på vestsiden","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","altså ikke er du med på det","0","17_2","2","Task"
"17_2_Task","på nej","0","17_2","23","Task"
"17_2_Task","du er vest for vandfaldet","0","17_2","2","Task"
"17_2_Task","jeg skal være vest for vandfaldet","1","17_2","23","Task"
"17_2_Task","ja","1","17_2","2","Task"
"17_2_Task","ja men så går jeg lidt tilbage igen og så går jeg vest på vestsiden af vandfaldet","1","17_2","23","Task"
"17_2_Task","ja ja og nu går du nordpå","1","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og det gør du en fem centimeter","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","ja så er du kommet uden for det vandfald","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","nu står du nord for vandfaldet sådan uanset perspektivet her nord","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","for vandfaldet og der skifter du retning igen","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","du går stik øst","0","17_2","2","Task"
"17_2_Task","så går jeg stik øst ja","1","17_2","23","Task"
"17_2_Task","ja og det gør du to centimeter","1","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","sådan cirka så skifter du retning igen og nu er du ja nu er du og det vil sige på vej væk fra vandfaldet ikke","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","nu er du gået rundt om vandfaldet nu skal du nordpå","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","så går du stik nordpå","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","en tre centimeter","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og der har du på din venstre hånd ja eller mod mod vest","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","mod vestnordvest","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","der ligger der er også en jernbaneoverskæring den skal du slet ikke forbi men","0","17_2","2","Task"
"17_2_Task","okay","1","17_2","23","Task"
"17_2_Task","der er en jernbaneoverskæring","0","17_2","2","Task"
"17_2_Task","ja men det kan jeg godt se her","1","17_2","23","Task"
"17_2_Task","og hvis vi tager det der nordsyddimensionen så er du nu på niveau med startpunktet men altså bare meget nordligere","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","godt så så skifter du retning igen","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","drejer om på hælene og går stik øst","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og det gør du halvanden centimeter","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","så foretager du en meget let ja nu skal du altså mod sydøst sådan ja du går bare sådan mod sydøst og det passer nu skal vi se engang ja du går mod sydøst sådan cirka","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","og der går og går og går du så","0","17_2","2","Task"
"17_2_Task","okay","1","17_2","23","Task"
"17_2_Task","en hvad er det også en ti centimeter","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","så har du når du har gået ti centimeter cirka så har du på din på din høre hånd altså mod vest hvis ikke du går baglæns","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
"17_2_Task","mod vest der har du det der granitbrud","0","17_2","2","Task"
"17_2_Task","ja","1","17_2","23","Task"
