"U_ID","Transcription","Backchannel","Pair","Interlocutor","Task"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Mm","1","68","68_B","Spontaneous"
"68_Spontaneous","Mm","1","68","68_A","Spontaneous"
"68_Spontaneous","Nei, det kommer nå, det også liksom, om et par dager, det er noe sånn der, de skulle vise noe sånn på Bergen Kino eller kanskje Oslo Kino eller noe, jeg så noe på Facebook om det","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, det xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, ja. Så, xxx","0","68","68_B","Spontaneous"
"68_Spontaneous","Okay","0","68","68_A","Spontaneous"
"68_Spontaneous","Enig","0","68","68_B","Spontaneous"
"68_Spontaneous","Enig?","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja haha, herlig","0","68","68_B","Spontaneous"
"68_Spontaneous","Eh rareste tingen med stedet du vokste opp?","0","68","68_A","Spontaneous"
"68_Spontaneous","Er det bare?","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Den rareste tingen?","0","68","68_B","Spontaneous"
"68_Spontaneous","Jeg vet ikke, jeg. Det er sånn","0","68","68_B","Spontaneous"
"68_Spontaneous","Du har bodd i Trondheim, hva er rart i Trondheim?","0","68","68_A","Spontaneous"
"68_Spontaneous","Jeg vet ikke, det må du si, da. Jeg er jo fra Stavern.","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Men jeg er jo, jeg er litt for mye inni kulturen til å kunne si hva som er rart, da","0","68","68_A","Spontaneous"
"68_Spontaneous","Jeg vet ikke. Vi har liksom litt for mange sånne som er på en måte, litt vel opptatt av å bevare Stavern, Stavern, Stavern, liksom. For liksom Stavern er en del av Larvik kommune, da, mens på 17. mai, så er det sånn borgertog i Larvik, det er dritsvært, eller på en måte stort i hvert fall, men så liksom, så har vi veldig mange som prøver å få Stavern til å slå det sammen, da, for det borgertoget i Stavern er drittrist. Eh, for det er liksom nesten ingen som går i det for det er så små folk, og så har vi de sta folkene som alltid liksom danner sånn der, de rareste organisasjonene, bare for dette toget i Stavern, for at det skal være mange nok til å gå i toget, så hvert år så er det liksom sånn nye sånn der å, Parkens venner og liksom sånn der, som aldri eksis- har eksistert siden, og bare for at de skal ha det der dumme borgertoget, så det er enkelt","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Mm","1","68","68_A","Spontaneous"
"68_Spontaneous","Haha","1","68","68_A","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Så det er det rareste med Stavern?","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det er liksom sånn der innbitte eh folk som liksom nekter å endre på noe og så, ja, litt for mange sånne særinger altså. Skal sies","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Men Trondheim, nei, det vet jeg ikke","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, jeg vet ikke, ass. Det er litt sånn anti-kulturbevegelse xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Det er jo sjarmerende det også","0","68","68_A","Spontaneous"
"68_Spontaneous","Jeg synes bussjåførene i Trondheim er så sykt hyggelige","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det har jeg alltid tenkt på, sånn når jeg tar den flybussen og sånn, det er verdens koseligste folk","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, xxx","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Du hører dem snakke engelsk, det er verdens fineste engelsk","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Nei, vet du hva, det synes jeg faktisk er noen av de hyggeligste, hver gang jeg kommer, jeg blir så glad nesten hver gang jeg kommer i Trondheim og kommer meg på den bussen, så er det liksom bare","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Haha","1","68","68_A","Spontaneous"
"68_Spontaneous","Tatt imot på den måten, jeg bare herregud, ja","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx så tar de kofferten inn og sånn","0","68","68_A","Spontaneous"
"68_Spontaneous","Søte folk","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Den rareste samtalen du har overhørt før?","0","68","68_A","Spontaneous"
"68_Spontaneous","Oi","0","68","68_B","Spontaneous"
"68_Spontaneous","Jeg overhørte en jævlig rar samtale i, for to dager siden","0","68","68_A","Spontaneous"
"68_Spontaneous","Oi, såpass","1","68","68_B","Spontaneous"
"68_Spontaneous","Det var en som sa at det er, det er bakterier i magen din som bestemmer om du er xxx eller ikke xxx helt xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Såpass, ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Ja. xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det vil jeg påstå","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx tull","0","68","68_A","Spontaneous"
"68_Spontaneous","Jeg vet ikke hva den rareste xxx","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, ja. Det var jo greit at det hadde skjedd noe så nylig","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Hæ?","0","68","68_B","Spontaneous"
"68_Spontaneous","Åja","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx rar","0","68","68_A","Spontaneous"
"68_Spontaneous","Nei, jeg vet ikke egentlig. Eh, føler det er mye rare samtaler generelt, jeg ass","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Nei eh","0","68","68_B","Spontaneous"
"68_Spontaneous","Jeg får litt sånn. Det er ikke alle i kollektivet vårt som har skjønt at det er helt sykt lytt. Så liksom, jeg kan sitte på en måte på rommet mitt og høre hva de sier på kjøkkenet. Så det er liksom sånn, så stod to av de andre på kjøkkenet på lørdag, eller nei søndag, og bare sånn pratet om å, så hva skjedde med Julianne på byen i går, da?, og jeg var sånn der, sitter jeg, jaja, sitter jeg på rommet og hører alt liksom","0","68","68_B","Spontaneous"
"68_Spontaneous","Mm","1","68","68_A","Spontaneous"
"68_Spontaneous","mm","1","68","68_A","Spontaneous"
"68_Spontaneous","Mm","1","68","68_A","Spontaneous"
"68_Spontaneous","Snakket om deg, om deg liksom?","0","68","68_A","Spontaneous"
"68_Spontaneous","Må ha vært ekkelt, da","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha, nei, nei, nei","0","68","68_B","Spontaneous"
"68_Spontaneous","Nei, de var ikke frekke mot deg liksom? Haha","0","68","68_A","Spontaneous"
"68_Spontaneous","Neida, de var ikke det. Men eh","0","68","68_B","Spontaneous"
"68_Spontaneous","Så jævlig lei av Julianne ass","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, fy faen, er drittlei haha","0","68","68_B","Spontaneous"
"68_Spontaneous","haha","0","68","68_A","Spontaneous"
"68_Spontaneous","Okay, diskuter og vær enig om to forskjellige superkrefter dere ville ha hatt","0","68","68_A","Spontaneous"
"68_Spontaneous","Oi","1","68","68_B","Spontaneous"
"68_Spontaneous","Såpass","1","68","68_B","Spontaneous"
"68_Spontaneous","Mm","0","68","68_B","Spontaneous"
"68_Spontaneous","Superkrefter","0","68","68_A","Spontaneous"
"68_Spontaneous","Eh i så fall ville jeg hatt sånn, på en måte hvis jeg skulle hatt sånn der å kunne lese tanker eller noe sånn så ville jeg i hvert fall kunne skrudd det av og på, det er slitsomt","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, jeg synes det høres jævlig slitsomt ut xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Jeg tror at folk tenker mye stygt haha","0","68","68_A","Spontaneous"
"68_Spontaneous","Det gjør jo folk","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Absolutt","0","68","68_B","Spontaneous"
"68_Spontaneous","Eh xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Av og til hadde det vært greit å kunne vært usynlig, sånn som når du skal ta bybanen, snike på bybanen og sånn","0","68","68_B","Spontaneous"
"68_Spontaneous","Og når du ser noen du kjenner som du ikke gidder å snakke med","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, årh, det gjorde jeg i sted. xxx jeg skulle gå fra biblioteket opp hit og så bare spottet jeg ham, og jeg bare snudde, og så gikk jeg en sånn liten omvei for å slippe. Orket det ikke, å, han skravler og skravler og skravler, jeg hadde ikke kommet meg hit i tide","0","68","68_B","Spontaneous"
"68_Spontaneous","Ble du usynlig? Haha","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Haha","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det er hardt","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Jeg så noen som gjorde det mot meg en gang. Da gjorde de sånn her, sånn, når jeg så dem, og så at de så meg liksom, så xxx haha","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha","1","68","68_B","Spontaneous"
"68_Spontaneous","Å","1","68","68_B","Spontaneous"
"68_Spontaneous","Han der ene fadderen jeg har, han er helt xxx","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja. Jeg tror, den første tror jeg blir skikkelig dårlig","0","68","68_B","Spontaneous"
"68_Spontaneous","Det første, eh, kartet?","0","68","68_A","Spontaneous"
"68_Spontaneous","Nei, den som jeg tegnet?","0","68","68_B","Spontaneous"
"68_Spontaneous","Å, ja","0","68","68_A","Spontaneous"
"68_Spontaneous","Fordi at, eh, jeg hadde jo tegnet altfor langt før du kom med dine instruksjoner, og så, da ble det jo så mye fram og tilbake altså, jaja","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja, ja, ja, ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Men jeg kjenner at det har ikke så mye å si haha","0","68","68_B","Spontaneous"
"68_Spontaneous","Det var litt vanskelig å forklare, synes jeg. Og så, ja","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Ja, nei, jeg synes det meste var gøy, jeg. Det er bare et gøy eksperiment å være med på, da. Herregud, tenk å få betalt for det her liksom, det er jo dritchill","0","68","68_B","Spontaneous"
"68_Spontaneous","Det har vært helt kult","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","xxx","0","68","68_B","Spontaneous"
"68_Spontaneous","Kan ikke klage, da","0","68","68_A","Spontaneous"
"68_Spontaneous","Nei , da kommer man seg en tur på byen haha","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, hva er det for, eh, hvor mye får vi?","0","68","68_A","Spontaneous"
"68_Spontaneous","250?","0","68","68_B","Spontaneous"
"68_Spontaneous","250, var det","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det vil jeg påstå. Absolutt. Men klokken er faktisk blitt litt også da, den kommer jo til å være sånn halv fem eller noe når vi er ferdig, så det er faktisk to timer, da","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","For den var, jeg så på klokken her nå, og klokken var kvart over fire liksom","0","68","68_B","Spontaneous"
"68_Spontaneous","Hva tjener du på Meny, da? xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, hundre og femtifem circa, noe sånt","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Så","0","68","68_B","Spontaneous"
"68_Spontaneous","Er det, er det tariff, da?","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det er det. Men det er jo, vi har jo søndagsåpent og sånn, da, så det er jo greit","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Du sa du var 23 år gammel?","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Og du har jobbet på Meny i ti år?","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Du begynte da du var 13 år?","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Er det mulig?","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha ja, men da var jeg sånn der, da smurte jeg baguetter og sånn, da, og skar opp meloner og sånne ting liksom, så det var ikke akkurat noe voldsomme","0","68","68_B","Spontaneous"
"68_Spontaneous","Okay","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Men det er xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, ja, ja. Får det inn fra morsmelken","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha. Hvor gammel er du?","0","68","68_B","Spontaneous"
"68_Spontaneous","Jeg er 25","0","68","68_A","Spontaneous"
"68_Spontaneous","92?","0","68","68_B","Spontaneous"
"68_Spontaneous","93 , jeg ble 25 i år","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, du har blitt 25 xxx, ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Og du er 95?","0","68","68_A","Spontaneous"
"68_Spontaneous","94. Jeg blir 24, ja","0","68","68_B","Spontaneous"
"68_Spontaneous","94, du blir 24","0","68","68_A","Spontaneous"
"68_Spontaneous","Gjør det. Så du har kommet litt lenger i studieløpet enn det jeg har, da. I forhold til alderen","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Nei, ja, ja","0","68","68_A","Spontaneous"
"68_Spontaneous","Men det går fint, for jeg synes det er kjekt å være student, og har det liksom ikke travelt. Jeg synes det hadde vært kjipt liksom hvis jeg hadde vært blant dem som på en måte, okay, si at du begynner på sykepleien, da, når du er ferdig med videregående. Ferdig eh, ja, begynner når du er 18, ferdig utdannet når du er 21 liksom. Tenkt å bare ha gå rett i jobb når du var 21.","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det er jo trist","0","68","68_B","Spontaneous"
"68_Spontaneous","Mye bedre å være ferdig når jeg er rundt 30","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Jeg holder på studietiden så lenge jeg kan, ass","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha ja, ikke sant","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx haha","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, ja, ja, jeg og","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Det skal jeg love deg. Og det kommer jeg til å få akkurat, når jeg","0","68","68_B","Spontaneous"
"68_Spontaneous","Da har du tatt deg friår og sånt da, eller?","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, eller det var jo folkehøgskole eh og, men så jobbet jeg jo et år på folkehøgskole og, og da trengte jeg jo ikke lån og stipend liksom. Da fikk jeg jo betalt, så","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Mm","1","68","68_A","Spontaneous"
"68_Spontaneous","Nei","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja, men du kom til å få akkurat åtte år xxx, sa du?","0","68","68_A","Spontaneous"
"68_Spontaneous","Mm","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Blir det","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","xxx, jeg har tatt","0","68","68_A","Spontaneous"
"68_Spontaneous","Det blir dyrt, men ja, ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Har tatt fem år nå, tror jeg","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, ikke sant","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Så du, ja det her er femte?","0","68","68_B","Spontaneous"
"68_Spontaneous","Året mitt?","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, nei, med stipend liksom?","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, ja","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, så det blir seks, da?","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","0","68","68_A","Spontaneous"
"68_Spontaneous","Det er jo ikke så verst, da","0","68","68_B","Spontaneous"
"68_Spontaneous","Men jeg kommer jo til å få slettet litt","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, for du blir lærer, du","0","68","68_A","Spontaneous"
"68_Spontaneous","Mm, det er jo fra i år, så det er egentlig så bra at jeg begynte i første klasse i år","0","68","68_B","Spontaneous"
"68_Spontaneous","Skal ikke du eh, reise til Nord-Norge og sånt, da, så får du slettet","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det kan hende jeg skal gjøre det. Kanskje jeg tar ett eller to år der liksom, så får du slettet ganske mye bare med det","0","68","68_B","Spontaneous"
"68_Spontaneous","Nord-Norge er jo et fantastisk sted, da","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det er jo faktisk det, det er bare at jeg er ikke noe glad i kulde, uff","0","68","68_B","Spontaneous"
"68_Spontaneous","Nei","1","68","68_A","Spontaneous"
"68_Spontaneous","Neida","1","68","68_A","Spontaneous"
"68_Spontaneous","Nei det xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha ja, ikke sant","1","68","68_B","Spontaneous"
"68_Spontaneous","xxx ordentlig avslag, da, hvis du eh, jeg vet ikke","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, du gjør det, du får sånn femti tusen i året, det er mye ass","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Det er mye, ass","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det er det","1","68","68_B","Spontaneous"
"68_Spontaneous","Hvor mye har du, da? I lån og sånn?","0","68","68_A","Spontaneous"
"68_Spontaneous","Jeg har ikke peiling","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx 350 eller noe sånn","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, sikker noe sånt, ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Vil tro det, ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Det er mye penger","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","0","68","68_A","Spontaneous"
"68_Spontaneous","Men femti tusen får jeg vel automatisk slettet bare ved å fullføre, fullføre. Og så, ja, får jeg slettet mer hvis jeg","0","68","68_B","Spontaneous"
"68_Spontaneous","Bare ved å være lærer?","0","68","68_A","Spontaneous"
"68_Spontaneous","Det er juks, ass","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha ja","1","68","68_B","Spontaneous"
"68_Spontaneous","xxx ingen som synes synd på xxx haha","0","68","68_A","Spontaneous"
"68_Spontaneous","Ikke sant? Ja, ja, ja, nei, det er litt deilig, jeg føler liksom at jeg har et trygt yrke, og det er ikke et yrke som blir robotisert heller liksom","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Nei","1","68","68_A","Spontaneous"
"68_Spontaneous","I hvert fall ikke på lang tid","0","68","68_B","Spontaneous"
"68_Spontaneous","Ikke, ikke med det første, nei","0","68","68_A","Spontaneous"
"68_Spontaneous","Ikke i nær framtid","0","68","68_B","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ikke før jeg har pensjonert meg, tror jeg nesten","0","68","68_B","Spontaneous"
"68_Spontaneous","Haha","1","68","68_A","Spontaneous"
"68_Spontaneous","Forhåpentligvis i hvert fall","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja xxx ett eller annet annet å gjøre","0","68","68_B","Spontaneous"
"68_Spontaneous","Altså, har du sett det der, hvis du blir samelærer nå, så får du dobbelt stipend","0","68","68_A","Spontaneous"
"68_Spontaneous","Serr?","1","68","68_B","Spontaneous"
"68_Spontaneous","Så får du to hundre tusen i året","0","68","68_A","Spontaneous"
"68_Spontaneous","Samelærer, hva er det for noe?","0","68","68_B","Spontaneous"
"68_Spontaneous","Du lærer bort samisk språk, da","0","68","68_A","Spontaneous"
"68_Spontaneous","Åja","1","68","68_B","Spontaneous"
"68_Spontaneous","Tror jeg. xxx samisk språk","0","68","68_A","Spontaneous"
"68_Spontaneous","Men den er helt syk den der sånn der, jeg har en kompis av meg, da, som har slitt, eller på en måte slitt med å komme seg inn på psykologis- åh psykologi profesjon, da. Han har jo kommet inn nå liksom, men han går jo i Tromsø liksom, og det er liksom sånn, de som på en måte er med i sånn samisk kvote, de kan jo liksom ha to i snitt og fortsatt kommer de jo inn over de der som har sånn 5.5 og sånn i snitt, bare på grunn av den samiske kvoten. Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Mm","1","68","68_A","Spontaneous"
"68_Spontaneous","Er det sant?","1","68","68_A","Spontaneous"
"68_Spontaneous","Jævlig vanskelig å komme inn på psykologi, da, er det ikke?","0","68","68_A","Spontaneous"
"68_Spontaneous","Jo, det er det. Hvert fall profesjon. Det er jo","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, det er jo liksom, eh ja. Kjenner mange som har prøvd i flere år liksom","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Det kommer litt an på hvor du, det er ikke så gærent i Tromsø, tror jeg, men sånn hvert fall Bergen og Oslo tror jeg er veldig vanskelig","0","68","68_B","Spontaneous"
"68_Spontaneous","Mm","1","68","68_A","Spontaneous"
"68_Spontaneous","Og Trondheim","0","68","68_B","Spontaneous"
"68_Spontaneous","Hvordan er lærerutdannelsen å komme seg inn på?","0","68","68_A","Spontaneous"
"68_Spontaneous","Eh det kommer veldig an på hva du har som hovedfag. Veldig varierende. Sånn hvis du skal ha matte eller samfunnsfag som på en måte første fag, det du søker deg inn på, da, så er det ganske høyt, da er det over fem, tror jeg. Men eh, hvis du skal ha","0","68","68_B","Spontaneous"
"68_Spontaneous","Fem xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Engelsk og norsk og mat og helse og sånn, så er det ganske lavt","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Så","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","0","68","68_B","Spontaneous"
"68_Spontaneous","Jeg tror filosofi er åpent, egentlig","0","68","68_A","Spontaneous"
"68_Spontaneous","Haha ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Jeg tror ikke det er noen grense på det","0","68","68_A","Spontaneous"
"68_Spontaneous","Nei, jeg kunne gått hva jeg ville, men eh, jeg hadde lyst å gå mat og helse liksom, så","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Skjønner xxx","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, det er faktisk sykt hyggelig, jeg er så glad, det, jeg er så glad jeg valgte det, og liksom de timene vi har på Høgskolen nå liksom, vi er jo på kjøkkenet og lager mat liksom, så spiser vi sammen og så får vi ta med maten hjem, det er jo kjempeflott når du er student, og nei, det er jo så kos","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_A","Spontaneous"
"68_Spontaneous","xxx ja","1","68","68_A","Spontaneous"
"68_Spontaneous","Jeg elsket mat og helse da jeg gikk på ungdomsskolen, altså","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Men jeg var litt, vi startet med, første mat og helse-time så lagde vi posesuppe, det var litt kjedelig, da","0","68","68_A","Spontaneous"
"68_Spontaneous","Nei, er det sant?","1","68","68_B","Spontaneous"
"68_Spontaneous","Jo","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, jeg vet ikke hvorfor vi startet så lett, liksom","0","68","68_A","Spontaneous"
"68_Spontaneous","Jøss","1","68","68_B","Spontaneous"
"68_Spontaneous","Så sykt teit","0","68","68_B","Spontaneous"
"68_Spontaneous","Så det var sånn der xxx sikkert, eller hva det heter, eller Toro kanskje","0","68","68_A","Spontaneous"
"68_Spontaneous","Ja, ja","1","68","68_B","Spontaneous"
"68_Spontaneous","Klippe opp, xxx, helle oppi kokende vann liksom","0","68","68_A","Spontaneous"
"68_Spontaneous","Hva i all verden er det du bruker resten av tiden på da?","0","68","68_B","Spontaneous"
"68_Spontaneous","Ja, altså det var greit haha, det er bare, det er ikke å lære å lage mat, liksom","0","68","68_A","Spontaneous"
"68_Spontaneous","Jo, jo, men det er liksom. Du fyller jo ikke en time med det heller","0","68","68_B","Spontaneous"
"68_Spontaneous","Nei, men etter hvert, da, så begynte vi å lage ordentlig shit. Det var xxx","0","68","68_A","Spontaneous"
