"U_ID","Transcription","Repair","Pair","Interlocutor","Task"
"49_Task","Ja, haha Haha",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","xxx, ja",0,"49","49_A","Task"
"49_Task","Det var en jævlig sensitiv mus",0,"49","49_A","Task"
"49_Task","Hater når det er en sensitiv mus, altså",0,"49","49_B","Task"
"49_Task","Sånn",0,"49","49_A","Task"
"49_Task","Haha",0,"49","49_B","Task"
"49_Task","Er du klar?",0,"49","49_A","Task"
"49_Task","xxx farlig",0,"49","49_A","Task"
"49_Task","Den så litt slem ut",0,"49","49_B","Task"
"49_Task","Drep den?",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","Vi skulle xxx",0,"49","49_B","Task"
"49_Task","Åja, for han er så svær ja",0,"49","49_A","Task"
"49_Task","Han er farlig xxx",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Yes, vi har null poeng nå",0,"49","49_B","Task"
"49_Task","Han var svak og hadde tenner xxx",0,"49","49_A","Task"
"49_Task","What?",0,"49","49_A","Task"
"49_Task","Det er friendly",0,"49","49_B","Task"
"49_Task","Hvordan- han så jo helt lik ut? Åh, han skal vi tappe og drepe",0,"49","49_A","Task"
"49_Task","Han er- ja",0,"49","49_B","Task"
"49_Task","Vi skulle ikke drepe den, han var blå",0,"49","49_B","Task"
"49_Task","Grønne. Han er svak",0,"49","49_B","Task"
"49_Task","Og tenner",0,"49","49_B","Task"
"49_Task","Hm",0,"49","49_B","Task"
"49_Task","xxx grønn og så helt lik ut da",0,"49","49_A","Task"
"49_Task","Vi dreper den?",0,"49","49_A","Task"
"49_Task","Nei, vi skal hjerte han",0,"49","49_B","Task"
"49_Task","Hva sa jeg?",0,"49","49_A","Task"
"49_Task","Ok",0,"49","49_B","Task"
"49_Task","Er ikke det akkurat samme?",0,"49","49_B","Task"
"49_Task","Nei, han er uten flekker",0,"49","49_A","Task"
"49_Task","Åja",0,"49","49_B","Task"
"49_Task","Hjerte",0,"49","49_B","Task"
"49_Task","Ok, flekker er farlig",0,"49","49_A","Task"
"49_Task","Flekker er poisons",0,"49","49_B","Task"
"49_Task","poison",0,"49","49_B","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Nei vi skal drepe",0,"49","49_A","Task"
"49_Task","Ja, kill",0,"49","49_B","Task"
"49_Task","Hæ?",0,"49","49_A","Task"
"49_Task","Hæ? Hvorfor er den friendly?",0,"49","49_B","Task"
"49_Task","Er det øynene kanskje?",0,"49","49_A","Task"
"49_Task","Kanskje det er øynene",0,"49","49_B","Task"
"49_Task","Åh, det er øynene, den har gule øyne",0,"49","49_B","Task"
"49_Task","Den?",0,"49","49_A","Task"
"49_Task","Det v- b- slap og kill, slap og kill",0,"49","49_B","Task"
"49_Task","slap og kill?",1,"49","49_A","Task"
"49_Task","tap og kill",0,"49","49_B","Task"
"49_Task","Tap og kill?",0,"49","49_A","Task"
"49_Task","tap og kill",0,"49","49_B","Task"
"49_Task","Bli ferdig",0,"49","49_A","Task"
"49_Task","Friendl- han- han hadde gule øyne og var friendly, han har hvite øyne",0,"49","49_B","Task"
"49_Task","Han er jo s- xxx, han er hyggelig",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Han er friendly, altså",0,"49","49_B","Task"
"49_Task","Deilig",0,"49","49_B","Task"
"49_Task","Vi må jo se på øynene. Gule øyne, han er slem",0,"49","49_B","Task"
"49_Task","Han er tap og kill",0,"49","49_A","Task"
"49_Task","Tap og kill",0,"49","49_B","Task"
"49_Task","Tap og kill",0,"49","49_A","Task"
"49_Task","Tap og kill",0,"49","49_B","Task"
"49_Task","Tap og kill",0,"49","49_A","Task"
"49_Task","Mmm",0,"49","49_A","Task"
"49_Task","Deilig",0,"49","49_B","Task"
"49_Task","Hvorfor? Vi må jo tenke på hvorfor",0,"49","49_B","Task"
"49_Task","Han hadde både flekker",0,"49","49_A","Task"
"49_Task","Han har ikke flekker",0,"49","49_B","Task"
"49_Task","Han tap og killer vi",0,"49","49_A","Task"
"49_Task","Nei nei",0,"49","49_B","Task"
"49_Task","Jo jo",0,"49","49_A","Task"
"49_Task","Nei nei, flekker er jo sånn tap",0,"49","49_B","Task"
"49_Task","Vi må bare drepe",0,"49","49_B","Task"
"49_Task","Han er ikke valuable",0,"49","49_B","Task"
"49_Task","Ok",0,"49","49_B","Task"
"49_Task","Han hadde ikke flekker, flekker er dødlige",0,"49","49_A","Task"
"49_Task","Åja, er flekkene dødlige?",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Tror jeg",0,"49","49_A","Task"
"49_Task","Nå må du sl-",0,"49","49_B","Task"
"49_Task","Ja, men han hadde jo-",0,"49","49_A","Task"
"49_Task","Du må ikke trykke så f- raskt, vi må se på-",0,"49","49_B","Task"
"49_Task","På tennene. Nei på- alle kommentasjonene av-",0,"49","49_B","Task"
"49_Task","Ja, men de er ikke- jeg trykker ikke videre, jeg bare xxx",0,"49","49_A","Task"
"49_Task","Åja",0,"49","49_B","Task"
"49_Task","Hva var det han så ut som igjen da?",0,"49","49_A","Task"
"49_Task","Hæ?",1,"49","49_B","Task"
"49_Task","Eh",0,"49","49_A","Task"
"49_Task","Nei, vi har ikke- har vi vært noen på tap egentlig?",0,"49","49_B","Task"
"49_Task","Jo, den første",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Hm?",0,"49","49_A","Task"
"49_Task","Tap it",0,"49","49_B","Task"
"49_Task","Tap it?",0,"49","49_A","Task"
"49_Task","xxx",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Jeg sa jo at xxx",0,"49","49_A","Task"
"49_Task","xxx si at den var friendly",0,"49","49_B","Task"
"49_Task","Se der, han tapper vi",0,"49","49_A","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","Ja, haha, la oss tappe",0,"49","49_B","Task"
"49_Task","Mm, deilig altså",0,"49","49_B","Task"
"49_Task","Deilig å tappe",0,"49","49_B","Task"
"49_Task","Han tapper og dreper vi",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Tappe og drepe",0,"49","49_B","Task"
"49_Task","Jeje",0,"49","49_B","Task"
"49_Task","Jejeje",0,"49","49_B","Task"
"49_Task","jeje",0,"49","49_B","Task"
"49_Task","Han-",0,"49","49_A","Task"
"49_Task","Han er slem",0,"49","49_B","Task"
"49_Task","Kill",0,"49","49_B","Task"
"49_Task","Hvorfor er han friendl-",0,"49","49_B","Task"
"49_Task","Er det på grunn av armene?",0,"49","49_A","Task"
"49_Task","Armene, de er ned. Da er du friendly",0,"49","49_B","Task"
"49_Task","Slem",0,"49","49_B","Task"
"49_Task","Slem",0,"49","49_A","Task"
"49_Task","Nei, det er tap",0,"49","49_A","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Han var ikke giftig, da",0,"49","49_B","Task"
"49_Task","Nei",0,"49","49_A","Task"
"49_Task","Samme",0,"49","49_B","Task"
"49_Task","Er det ikke det?",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","Jo, samme",0,"49","49_A","Task"
"49_Task","Åja, ok, det er armene opp eller ned, og så er det flekker",0,"49","49_A","Task"
"49_Task","jejeje",0,"49","49_B","Task"
"49_Task","jeje han er slem, han",0,"49","49_B","Task"
"49_Task","Han killer vi",0,"49","49_A","Task"
"49_Task","Nei nei, han er snill",0,"49","49_B","Task"
"49_Task","Han har armene ned",0,"49","49_B","Task"
"49_Task","Men han har flekker",0,"49","49_A","Task"
"49_Task","Ja, men tap-",0,"49","49_B","Task"
"49_Task","Han har flekker",0,"49","49_B","Task"
"49_Task","Da tapper vi, da",0,"49","49_B","Task"
"49_Task","Nei",0,"49","49_A","Task"
"49_Task","Tapping er når de har armene opp",0,"49","49_A","Task"
"49_Task","Ta friendly da",0,"49","49_B","Task"
"49_Task","Hæ?",1,"49","49_A","Task"
"49_Task","Ta friendly da",0,"49","49_B","Task"
"49_Task","Ok",0,"49","49_B","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","Ok",0,"49","49_B","Task"
"49_Task","Slem",0,"49","49_B","Task"
"49_Task","Han tapper vi, haha",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Hæ?",1,"49","49_B","Task"
"49_Task","Tapper?",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","xxx, skal knuse alle sammen, altså. Tap og kill, altså",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","xxx",0,"49","49_B","Task"
"49_Task","Oi, apapapap",0,"49","49_A","Task"
"49_Task","Tap og kill",0,"49","49_B","Task"
"49_Task","Tap og kill",0,"49","49_A","Task"
"49_Task","Det skjønte jeg ing- De var helt like, jeg skjønner faen ikke hvorfor-",0,"49","49_B","Task"
"49_Task","Ta øynene. Det er øynene",0,"49","49_B","Task"
"49_Task","Tap og kill",0,"49","49_A","Task"
"49_Task","Tap og kill",0,"49","49_B","Task"
"49_Task","Tap og kill",0,"49","49_A","Task"
"49_Task","Det er øynene",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","La være i fred",0,"49","49_A","Task"
"49_Task","Han er friendly",0,"49","49_B","Task"
"49_Task","Ok, vi må komme i pluss i hvertfall, altså",0,"49","49_B","Task"
"49_Task","La oss satse på 10000 poeng",0,"49","49_B","Task"
"49_Task","Det er øynene",0,"49","49_B","Task"
"49_Task","Jepp",0,"49","49_A","Task"
"49_Task","Jeg tror det",0,"49","49_B","Task"
"49_Task","Hæ? Jeg skjønner det",0,"49","49_B","Task"
"49_Task","ikke",0,"49","49_B","Task"
"49_Task","Han skal vi drepe",0,"49","49_A","Task"
"49_Task","Han skal vi faen meg fjerne, altså",0,"49","49_B","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","Haha Han skal fjernes",0,"49","49_B","Task"
"49_Task","Han skal xxx",0,"49","49_A","Task"
"49_Task","Han er snill",0,"49","49_A","Task"
"49_Task","Han ser veldig snill ut s-",0,"49","49_B","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","Oh yeah, plusspoeng",0,"49","49_B","Task"
"49_Task","Åh, pluss- xxx",0,"49","49_A","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","xxx",0,"49","49_B","Task"
"49_Task","xxx, ja",0,"49","49_B","Task"
"49_Task","Åh",0,"49","49_A","Task"
"49_Task","Men hvorfor? Er det fordi han smiler?",0,"49","49_B","Task"
"49_Task","Han er tap og kill, atlså. Nei eller- eller er det",0,"49","49_B","Task"
"49_Task","Han var jo slem. Han hadde gule øyne og hadde surt fjes, flekker, og armer opp",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Og arm-",0,"49","49_B","Task"
"49_Task","Greit",0,"49","49_B","Task"
"49_Task","Deilig. Se den kommer",0,"49","49_B","Task"
"49_Task","Hm, hm",0,"49","49_B","Task"
"49_Task","Han hadde jeg drept, altså",0,"49","49_A","Task"
"49_Task","Han dreper vi, han er ferdig",0,"49","49_B","Task"
"49_Task","Han så helt lik ut som han andre",0,"49","49_A","Task"
"49_Task","Nei, for han øyn- arm- armene opp",0,"49","49_B","Task"
"49_Task","Se, han ser litt snill ut",0,"49","49_B","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Eller-",0,"49","49_B","Task"
"49_Task","Tap",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Tap",0,"49","49_A","Task"
"49_Task","xxx tappe",0,"49","49_B","Task"
"49_Task","Tapping",0,"49","49_A","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","haha, du tappa han, eller?",0,"49","49_B","Task"
"49_Task","Jeg tappa han s-",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Han dreper vi",0,"49","49_A","Task"
"49_Task","Kill han, da",0,"49","49_B","Task"
"49_Task","Hva? Han så jo slem ut",0,"49","49_A","Task"
"49_Task","Ja, jeg vet ikke. Fortsett",0,"49","49_B","Task"
"49_Task","Han ser vertfall xxx",0,"49","49_A","Task"
"49_Task","Ja, han er xxx. Bare drep den, altså",0,"49","49_B","Task"
"49_Task","Ja, drepe den",0,"49","49_B","Task"
"49_Task","Er det- hvis det er nok sånne ting?",0,"49","49_A","Task"
"49_Task","Kanskje det? xxx",0,"49","49_B","Task"
"49_Task","Eller er det fordi xxx to farger. Han har to farger",0,"49","49_B","Task"
"49_Task","Fordi nå har han flekker og armene opp",0,"49","49_A","Task"
"49_Task","Alle har to farger",0,"49","49_A","Task"
"49_Task","Har alle to farger?",0,"49","49_B","Task"
"49_Task","Mm",0,"49","49_A","Task"
"49_Task","Nei, noen er he-",0,"49","49_B","Task"
"49_Task","Der er tap og kill forresten",0,"49","49_A","Task"
"49_Task","Nei?",0,"49","49_B","Task"
"49_Task","Puh",0,"49","49_A","Task"
"49_Task","Han er samme",0,"49","49_A","Task"
"49_Task","Du ser at han har flekker og han står med armene opp og han har snille øyne",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Mm, mm",0,"49","49_B","Task"
"49_Task","Han har snille øyne men surt sånn, han er snill",0,"49","49_A","Task"
"49_Task","Snill",0,"49","49_B","Task"
"49_Task","Der, altså",0,"49","49_B","Task"
"49_Task","Det er en sånn, kombinasjon, da",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_B","Task"
"49_Task","Han er snill",0,"49","49_A","Task"
"49_Task","Han har flekker, da",0,"49","49_B","Task"
"49_Task","Han hadde det han forrige òg",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Se nå, kommer vi t- snart 1000, haha, te- dere tror dere kan slå oss, hæ? Dere tror dere kan slå oss? Mm",0,"49","49_B","Task"
"49_Task","Du er så stygg, haha",0,"49","49_A","Task"
"49_Task","Du, vi knakk testen deres nå, vi knakk testen",0,"49","49_B","Task"
"49_Task","Han skal vi tappe, tappe",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Skal vi tappe alles-",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","Han lever",0,"49","49_A","Task"
"49_Task","Har vi nådd mak- maks poengsum snart, eller?",0,"49","49_B","Task"
"49_Task","High score, haha",0,"49","49_B","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","Øh",0,"49","49_A","Task"
"49_Task","Kill, eller?",0,"49","49_B","Task"
"49_Task","Vi lar ham leve",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Yes, nice",0,"49","49_B","Task"
"49_Task","Han så litt sur ut, da",0,"49","49_B","Task"
"49_Task","Tap han",0,"49","49_A","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Leve?",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Vi tapper bare de med sterke armer",0,"49","49_B","Task"
"49_Task","Å, han må vi tappe og drepe",0,"49","49_A","Task"
"49_Task","Tappe kill",0,"49","49_B","Task"
"49_Task","Ja, f- ja, fjern han der, han så dritfarlig ut",0,"49","49_B","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","Åh",0,"49","49_A","Task"
"49_Task","Samme, eller?",0,"49","49_B","Task"
"49_Task","Kanskje fargene? Neida",0,"49","49_A","Task"
"49_Task","Nei",0,"49","49_B","Task"
"49_Task","xxx hvis det var forskjellige farger",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Hvis vi ikke hadde tatt den far- fargekombinasjonen før nå",0,"49","49_B","Task"
"49_Task","Kill",0,"49","49_B","Task"
"49_Task","Tap og kill",0,"49","49_B","Task"
"49_Task","Easy, oi",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Easy win",0,"49","49_B","Task"
"49_Task","Han så litt snill ut, da",0,"49","49_B","Task"
"49_Task","Hvor mange poeng er det mulig å ha?",0,"49","49_A","Task"
"49_Task","Jeg vet ikke, altså",0,"49","49_B","Task"
"49_Task","Drep",0,"49","49_A","Task"
"49_Task","Drep. xxx drepe han, altså",0,"49","49_B","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Tappe?",0,"49","49_A","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Og kill",0,"49","49_B","Task"
"49_Task","Nei, han hadde ikke flekker",0,"49","49_A","Task"
"49_Task","Aha",0,"49","49_B","Task"
"49_Task","Så litt friendly ut",0,"49","49_B","Task"
"49_Task","Kill han",0,"49","49_B","Task"
"49_Task","What?",0,"49","49_A","Task"
"49_Task","Det var det jeg sa. Han så litt friendly ut",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","Han skal tappes i hvertfall",0,"49","49_B","Task"
"49_Task","Jeg hater at s- xxx litt der",0,"49","49_A","Task"
"49_Task","Han er friendly, altså",0,"49","49_B","Task"
"49_Task","Så, det må være sånn, fire ting",0,"49","49_A","Task"
"49_Task","Totalt for at vi skal drepe dem",0,"49","49_A","Task"
"49_Task","Han her bare tapper vi for eksempel",0,"49","49_A","Task"
"49_Task","Tap ham, da",0,"49","49_B","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Ja, de må ha alle fire oppfylt, da. Eller n- hva du sa",0,"49","49_B","Task"
"49_Task","Han skal bare drepes",0,"49","49_A","Task"
"49_Task","Ja, han skal fjernes, altså",0,"49","49_B","Task"
"49_Task","Se på den lille xxx, der",0,"49","49_A","Task"
"49_Task","Jeg ser det, altså",0,"49","49_B","Task"
"49_Task","Han er snill. Er han ikke det?",0,"49","49_B","Task"
"49_Task","Jo, han hadde ikke flekker",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Han- han skal dobles xxx",0,"49","49_A","Task"
"49_Task","Han skal drepes og tappes, altså",0,"49","49_B","Task"
"49_Task","Tap that",0,"49","49_A","Task"
"49_Task","Tror du egentlig det er sånn iq-test?",0,"49","49_A","Task"
"49_Task","Han er snill, da",0,"49","49_B","Task"
"49_Task","Ja, vi tapper han",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Jeg skjønner ikke hvordan dette har med språk å gjøre",0,"49","49_A","Task"
"49_Task","De hører oss snakke. Jeg veit da faen, jeg",0,"49","49_B","Task"
"49_Task","xxx sånn telepatisk kommunikasjon, når vi sitter her og stirrer hverandre inn i øynene",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","tap tap tap tap tap tap tap",0,"49","49_B","Task"
"49_Task","tap tap tap",0,"49","49_A","Task"
"49_Task","tap tap tap tap tap",0,"49","49_A","Task"
"49_Task","Hei du, hva skjer, ikke noe, vi ler, haha, vi liker ikke skolen",0,"49","49_B","Task"
"49_Task","Ikke noe",0,"49","49_A","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","Oh er det drap?",0,"49","49_A","Task"
"49_Task","Hæ? Nei du må ta- han må tappes",0,"49","49_B","Task"
"49_Task","Men han hadde sure øyne?",0,"49","49_A","Task"
"49_Task","Ja, men han hadde ikke flekker",0,"49","49_B","Task"
"49_Task","Tapper",0,"49","49_A","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Nå er vi i gang, da, med syk st- streak her",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Friendly",0,"49","49_B","Task"
"49_Task","Det her burde være som på Kahoot, at du fikk ekstrapoeng",0,"49","49_B","Task"
"49_Task","Ja, haha",0,"49","49_A","Task"
"49_Task","Mm, for streak",0,"49","49_B","Task"
"49_Task","Doble xxx",0,"49","49_A","Task"
"49_Task","Nei, fjern han, da",0,"49","49_B","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","kill og drep, er det ikke det?",0,"49","49_B","Task"
"49_Task","Ja, kill OG drep",1,"49","49_A","Task"
"49_Task","Ja, kill og drep, haha",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_B","Task"
"49_Task","Han er snill",0,"49","49_A","Task"
"49_Task","Ja, er det ikke det?",0,"49","49_B","Task"
"49_Task","Mm",0,"49","49_A","Task"
"49_Task","Jo, han har ikke de slemme øynene",0,"49","49_A","Task"
"49_Task","Nice xxx",0,"49","49_B","Task"
"49_Task","(sukk)",0,"49","49_A","Task"
"49_Task","Han bare tappes",0,"49","49_B","Task"
"49_Task","tap, tappe",0,"49","49_A","Task"
"49_Task","xxx",0,"49","49_B","Task"
"49_Task","Irriterer meg at det ikke er sånn sprøyte",0,"49","49_A","Task"
"49_Task","Jeg håper det kommer sånn high score-greie, altså",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Sees på toppen",0,"49","49_B","Task"
"49_Task","Haha, sees på toppen",0,"49","49_A","Task"
"49_Task","Haha",0,"49","49_B","Task"
"49_Task","Hadde en dårlig start, men det kommer seg etterhvert",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Hadde en dritdårlig start",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","Den her er øving til mensatesten",0,"49","49_B","Task"
"49_Task","Tap",0,"49","49_B","Task"
"49_Task","(sukk)",0,"49","49_B","Task"
"49_Task","4000, 50 spørsmål og vi fikk fi- 4000",0,"49","49_B","Task"
"49_Task","80 prosent",0,"49","49_B","Task"
"49_Task","Feil på- hvor mange, da?",0,"49","49_A","Task"
"49_Task","Det er jo minuspoeng",0,"49","49_A","Task"
"49_Task","Det er jo fem feil eller noe",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","5 feil er hvertfall 50, da",0,"49","49_B","Task"
"49_Task","Hæ?",1,"49","49_A","Task"
"49_Task","5 feil er 50?",0,"49","49_B","Task"
"49_Task","Gir ikke det mening?",0,"49","49_B","Task"
"49_Task","5, er det 50?",0,"49","49_A","Task"
"49_Task","Hvis det er 5 feil så har vi minus 500, pluss- så er det 45 spørsmål igjen",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Men vi hadde jo flere enn 5 feil, hadde vi ikke det?",0,"49","49_B","Task"
"49_Task","Jo",0,"49","49_A","Task"
"49_Task","Jo, kanskje det ikke v-",0,"49","49_B","Task"
"49_Task","Eller kanskje vi ikke hadde mer",0,"49","49_A","Task"
"49_Task","At vi bare gikk sakte",0,"49","49_A","Task"
"49_Task","Ja, xxx",0,"49","49_B","Task"
"49_Task","Kanskje vi bare, ja",0,"49","49_B","Task"
"49_Task","Kanskje",0,"49","49_B","Task"
"49_Task","Kanskje",0,"49","49_A","Task"
"49_Task","Kanskje",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_B","Task"
"49_Task","(sukk)",0,"49","49_B","Task"
"49_Task","Haha",0,"49","49_A","Task"
"49_Task","Haha",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","xxx",0,"49","49_B","Task"
"49_Task","Ikke noe, vi ler, vi liker ikke skolen",0,"49","49_A","Task"
"49_Task","Skal vi lage podcast, eller?",0,"49","49_A","Task"
"49_Task","Skal vi lage podcast?",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Jeg tror jeg hadde vært en god podcast-person",0,"49","49_B","Task"
"49_Task","Tror du hadde vært en dritdårlig en, for å være helt ærlig",0,"49","49_A","Task"
"49_Task","Spalte-",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Jeg glemte nøklene mine hjemme",0,"49","49_A","Task"
"49_Task","Kjedelig",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","Jeg får ikke trent da",0,"49","49_A","Task"
"49_Task","Du får ikke trent?",0,"49","49_B","Task"
"49_Task","nerd",0,"49","49_B","Task"
"49_Task","Jeg kommer ikke inn",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_B","Task"
"49_Task","xxx",0,"49","49_A","Task"
"49_Task","Ok, klar?",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Ok, vi starter på oversiden av Kamera-shop",0,"49","49_B","Task"
"49_Task","Av?",1,"49","49_A","Task"
"49_Task","Kamera-shop nede til venstre",0,"49","49_B","Task"
"49_Task","Ja, jeg har også den start-x-en",0,"49","49_A","Task"
"49_Task","Ja, du har det?",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Så går du på utsiden av Kamera-shop, ned rundt Parked van",0,"49","49_B","Task"
"49_Task","Åltså på høyresida av Kamera-shop?",1,"49","49_A","Task"
"49_Task","Altså, langs veggen da, eller hva jeg skal si",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Ja",0,"49","49_B","Task"
"49_Task","Ned forbi parked van",0,"49","49_B","Task"
"49_Task","Og så opp mellom",0,"49","49_B","Task"
"49_Task","Hvordan forbi parked van?",0,"49","49_A","Task"
"49_Task","Altså, rett rundt, liksom",0,"49","49_B","Task"
"49_Task","Altså, venstre?",0,"49","49_A","Task"
"49_Task","Eller høyre?",0,"49","49_A","Task"
"49_Task","Altså, du kommer jo liksom, du går fra Kamera-shop langs veggen",0,"49","49_B","Task"
"49_Task","Altså, til høyre for Kamera-shop?",1,"49","49_A","Task"
"49_Task","Hvis du ser- ok, hvis-",0,"49","49_B","Task"
"49_Task","Vi tar- ok, hvis vi ser sånn her rett ovenifra til venstre for Kamera-shop nedover",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Rundt parked van, altså- også rett opp sånn at du nesten snur 90 grader, og så, mellom Kamera-shop og Allotments",0,"49","49_B","Task"
"49_Task","Ok",0,"49","49_A","Task"
"49_Task","Og så går du ca. 5 cm til høyre, skrått s- til høyre",0,"49","49_B","Task"
"49_Task","Rett over- skrått opp mot den-",0,"49","49_A","Task"
"49_Task","Nei, altså, ikke he- det- du skal liksom mer rett til høyre og så sk- når du har gått liksom, så langt til høyre at du har kommet forbi Djused montestary, så skal du rett opp og rundt djus- på oversiden av djused montestary",0,"49","49_B","Task"
"49_Task","Ja",0,"49","49_A","Task"
"49_Task","Mm",0,"49","49_A","Task"
"49_Task","Eh, hvor langt er du kommet nå?",0,"49","49_B","Task"
"49_Task","Nå er jeg på-",0,"49","49_A","Task"
"49_Task","Siden av djused montestary",0,"49","49_A","Task"
"49_Task","Ok",0,"49","49_B","Task"
"49_Task","Og så, når d- kommet forb- eh, så går du liksom, rundt djused, sånn at du liksom kommer på høyde med navnet, da",0,"49","49_B","Task"
"49_Task","På djused monstestary?",0,"49","49_A","Task"
"49_Task","Ja, sånn at- liksom- kommer rundt m- kommer rundt hele og så på høyde med navnet og så går du rett til venstre, altså n-",0,"49","49_B","Task"
"49_Task","Gjennom?",0,"49","49_A","Task"
"49_Task","Nei, nei, du skal rundt, det er ingenting som går gjennom",0,"49","49_B","Task"
"49_Task","Ok, det her var dårlig forklart",0,"49","49_B","Task"
"49_Task","Ja, skal jeg gå litt ned, da?",0,"49","49_A","Task"
